season,date,league_id,league,Team 1,Team2,SPI1,SPI2,proj_score1,proj_score2,importance1,importance2,score1,score2,xg1,xg2,nsxg1,nsxg2,adj_score1,adj_score2,Outcome
2019,17/07/19,1979,Chinese Super League,Shenzhen FC,Chongqing Lifan,30.67,36.0,1.28,0.91,53.4,1.5,0.0,2.0,0.8,1.73,1.4,1.28,0.0,2.1,1
2019,17/07/19,1979,Chinese Super League,Shanghai SIPG,Hebei China Fortune FC,58.43,39.72,2.0,0.65,63.0,18.6,3.0,0.0,1.36,0.23,1.85,0.92,2.38,0.0,1
2019,17/07/19,1979,Chinese Super League,Beijing Guoan,Guizhou Renhe,58.66,26.4,2.45,0.37,87.1,61.8,2.0,1.0,2.43,0.41,2.32,0.83,2.1,1.05,1
2019,20/07/19,1979,Chinese Super League,Tianjin Teda,Dalian Aerbin,37.16,42.63,1.36,1.18,2.8,1.0,3.0,3.0,2.89,1.38,1.5,0.74,2.94,3.15,1
2019,20/07/19,1979,Chinese Super League,Guangzhou RF,Guangzhou Evergrande,41.08,60.61,1.31,2.26,0.9,80.5,0.0,5.0,1.16,3.2,1.3,1.36,0.0,4.63,0
2019,21/07/19,1979,Chinese Super League,Guizhou Renhe,Shanghai Greenland,26.77,37.99,1.24,1.26,56.5,32.6,1.0,4.0,1.67,1.67,2.12,1.02,1.05,3.68,0
2019,21/07/19,1979,Chinese Super League,Henan Jianye,Wuhan Zall,35.43,36.03,1.4,1.01,10.7,0.6,0.0,0.0,1.07,0.4,2.03,0.57,0.0,0.0,1
2019,21/07/19,1979,Chinese Super League,Shandong Luneng,Shenzhen FC,49.42,29.38,1.75,0.74,4.0,52.8,3.0,0.0,1.82,0.77,1.76,1.53,3.15,0.0,1
2019,21/07/19,1979,Chinese Super League,Hebei China Fortune FC,Tianjin Quanujian,39.22,32.72,1.65,1.07,34.6,62.0,2.0,2.0,1.51,1.99,1.54,1.81,2.1,2.1,1
2019,21/07/19,1979,Chinese Super League,Chongqing Lifan,Shanghai SIPG,37.44,58.81,0.86,1.64,0.3,76.4,2.0,2.0,1.42,0.54,1.19,0.91,2.1,2.1,0
2019,21/07/19,1979,Chinese Super League,Jiangsu Suning FC,Beijing Guoan,47.28,58.27,1.17,1.54,0.4,84.6,1.0,0.0,1.8,2.63,0.52,2.01,1.05,0.0,0
2019,27/07/19,1979,Chinese Super League,Hebei China Fortune FC,Chongqing Lifan,38.17,38.62,1.52,1.06,28.0,0.2,3.0,0.0,1.61,1.05,1.36,1.1,3.15,0.0,1
2019,27/07/19,1979,Chinese Super League,Dalian Aerbin,Shandong Luneng,42.06,49.7,1.49,1.48,0.9,7.2,1.0,0.0,1.11,0.52,1.66,2.61,1.05,0.0,1
2019,27/07/19,1979,Chinese Super League,Henan Jianye,Beijing Guoan,35.78,58.7,0.98,1.82,8.2,75.9,1.0,0.0,0.61,2.16,0.75,2.11,1.05,0.0,0
2019,27/07/19,1979,Chinese Super League,Shanghai Greenland,Guangzhou RF,38.34,39.5,1.87,1.46,15.8,1.6,5.0,3.0,2.11,1.35,1.65,0.87,5.11,3.15,1
2019,28/07/19,1979,Chinese Super League,Wuhan Zall,Shanghai SIPG,35.55,57.72,0.83,1.59,0.7,70.7,1.0,1.0,0.78,1.48,0.97,1.75,1.05,1.05,0
2019,28/07/19,1979,Chinese Super League,Jiangsu Suning FC,Shenzhen FC,46.83,29.22,1.6,0.72,0.3,56.2,2.0,0.0,2.08,1.02,0.85,1.69,2.1,0.0,1
2019,28/07/19,1979,Chinese Super League,Guangzhou Evergrande,Guizhou Renhe,62.1,26.56,2.71,0.3,100.0,39.9,3.0,0.0,2.46,0.12,1.94,0.37,3.15,0.0,1
2019,28/07/19,1979,Chinese Super League,Tianjin Quanujian,Tianjin Teda,33.84,37.97,1.51,1.12,57.0,2.7,1.0,0.0,0.78,0.6,0.52,1.41,1.05,0.0,1
2019,02/08/19,1979,Chinese Super League,Chongqing Lifan,Dalian Aerbin,37.53,42.17,1.41,1.3,0.0,0.3,1.0,3.0,1.76,1.83,1.19,1.68,1.05,3.15,1
2019,02/08/19,1979,Chinese Super League,Shanghai Greenland,Wuhan Zall,39.21,35.52,1.54,0.99,9.8,0.5,2.0,2.0,0.98,2.1,2.01,0.48,2.1,2.1,1
2019,02/08/19,1979,Chinese Super League,Shenzhen FC,Guizhou Renhe,29.66,26.02,1.42,0.79,70.2,49.2,1.0,1.0,1.18,0.86,1.5,0.98,1.05,1.05,1
2019,02/08/19,1979,Chinese Super League,Guangzhou RF,Jiangsu Suning FC,38.74,46.38,1.6,1.64,3.0,0.2,2.0,2.0,1.01,1.42,1.36,1.95,2.1,2.1,0
2019,02/08/19,1979,Chinese Super League,Beijing Guoan,Hebei China Fortune FC,58.81,39.31,2.17,0.74,61.4,13.5,2.0,0.0,2.69,0.51,1.97,0.58,1.58,0.0,1
2019,03/08/19,1979,Chinese Super League,Tianjin Teda,Henan Jianye,38.03,35.55,1.41,0.92,3.8,2.3,2.0,0.0,2.73,0.54,2.12,1.68,1.58,0.0,1
2019,03/08/19,1979,Chinese Super League,Shandong Luneng,Guangzhou Evergrande,49.46,62.64,1.18,1.74,4.5,100.0,0.0,3.0,1.01,1.45,1.55,1.43,0.0,2.65,0
2019,03/08/19,1979,Chinese Super League,Shanghai SIPG,Tianjin Quanujian,57.73,33.64,2.09,0.66,48.0,51.2,0.0,0.0,1.52,0.33,1.66,0.49,0.0,0.0,1
2019,09/08/19,1979,Chinese Super League,Dalian Aerbin,Jiangsu Suning FC,43.44,46.67,1.45,1.32,0.2,0.1,2.0,2.0,0.8,1.71,1.12,2.14,2.1,2.1,1
2019,09/08/19,1979,Chinese Super League,Guangzhou RF,Shanghai SIPG,38.44,57.18,1.28,1.95,1.6,24.4,2.0,2.0,1.31,2.79,0.99,2.62,2.1,2.1,0
2019,09/08/19,1979,Chinese Super League,Henan Jianye,Guizhou Renhe,34.52,26.32,1.53,0.88,6.8,33.9,2.0,1.0,1.57,0.66,1.63,1.71,2.1,1.05,1
2019,10/08/19,1979,Chinese Super League,Tianjin Teda,Wuhan Zall,39.16,36.03,1.34,0.95,0.9,0.1,2.0,1.0,1.28,1.39,1.91,1.3,2.1,1.05,1
2019,10/08/19,1979,Chinese Super League,Hebei China Fortune FC,Shandong Luneng,38.62,48.48,1.39,1.37,18.5,1.8,0.0,3.0,1.1,2.15,1.73,2.6,0.0,2.57,1
2019,11/08/19,1979,Chinese Super League,Beijing Guoan,Guangzhou Evergrande,59.38,63.48,1.54,1.33,100.0,100.0,1.0,3.0,0.71,0.73,0.8,0.82,1.05,3.15,1
2019,11/08/19,1979,Chinese Super League,Chongqing Lifan,Tianjin Quanujian,36.44,33.89,1.45,1.14,0.1,50.1,1.0,1.0,0.43,0.87,0.73,0.72,1.05,1.05,1
2019,13/08/19,1979,Chinese Super League,Jiangsu Suning FC,Henan Jianye,47.68,34.33,1.61,0.94,0.1,0.8,3.0,0.0,1.64,0.48,1.02,0.75,2.53,0.0,1
2019,14/08/19,1979,Chinese Super League,Guizhou Renhe,Hebei China Fortune FC,26.51,37.11,1.25,1.35,34.3,35.0,1.0,2.0,0.65,1.37,1.31,0.67,1.05,2.1,0
2019,14/08/19,1979,Chinese Super League,Shenzhen FC,Guangzhou RF,29.35,38.16,1.62,1.42,57.7,2.0,4.0,0.0,3.65,0.22,1.38,0.56,2.53,0.0,1
2019,14/08/19,1979,Chinese Super League,Shanghai SIPG,Tianjin Teda,57.57,39.2,1.81,0.65,8.1,0.0,5.0,1.0,3.76,1.37,1.78,1.34,4.34,1.05,1
2019,15/08/19,1979,Chinese Super League,Guangzhou Evergrande,Chongqing Lifan,64.41,35.68,2.43,0.41,55.1,0.1,1.0,1.0,1.82,0.55,2.44,0.65,1.05,1.05,1
2019,15/08/19,1979,Chinese Super League,Wuhan Zall,Shandong Luneng,36.1,50.15,1.2,1.4,0.5,2.8,2.0,1.0,2.21,0.72,1.35,1.87,2.1,1.05,0
2019,15/08/19,1979,Chinese Super League,Tianjin Quanujian,Shanghai Greenland,34.53,38.78,1.58,1.19,65.8,16.8,2.0,2.0,0.96,1.76,0.9,1.72,2.1,2.1,1
2019,15/08/19,1979,Chinese Super League,Dalian Aerbin,Beijing Guoan,42.52,58.25,1.29,1.71,0.0,18.9,0.0,2.0,0.54,1.33,1.19,1.7,0.0,1.68,0
2019,13/09/19,1979,Chinese Super League,Shandong Luneng,Shanghai SIPG,49.07,58.52,1.3,1.44,0.5,25.5,3.0,1.0,1.19,1.53,0.55,2.56,3.15,1.05,0
2019,13/09/19,1979,Chinese Super League,Jiangsu Suning FC,Guangzhou Evergrande,48.16,63.79,1.09,1.62,0.0,69.9,3.0,1.0,1.74,0.7,1.96,1.19,2.63,1.05,0
2019,13/09/19,1979,Chinese Super League,Shenzhen FC,Beijing Guoan,31.45,58.99,0.94,1.6,64.4,45.9,1.0,1.0,1.23,1.78,0.76,1.67,1.05,1.05,0
2019,14/09/19,1979,Chinese Super League,Guangzhou RF,Tianjin Quanujian,35.68,33.78,1.77,1.54,5.2,64.1,2.0,1.0,1.04,1.17,1.54,1.9,2.1,1.05,1
2019,14/09/19,1979,Chinese Super League,Henan Jianye,Hebei China Fortune FC,33.81,37.45,1.39,1.19,3.0,13.2,4.0,1.0,4.12,0.28,1.69,0.46,4.2,1.05,1
2019,15/09/19,1979,Chinese Super League,Shanghai Greenland,Tianjin Teda,39.62,38.77,1.63,1.18,9.3,0.1,0.0,3.0,1.48,1.16,1.17,0.39,0.0,3.15,1
2019,15/09/19,1979,Chinese Super League,Wuhan Zall,Dalian Aerbin,37.22,41.54,1.4,1.29,0.0,0.0,1.0,0.0,1.63,0.29,1.49,0.81,1.05,0.0,1
2019,20/09/19,1979,Chinese Super League,Chongqing Lifan,Jiangsu Suning FC,36.25,49.96,1.22,1.31,0.0,0.0,1.0,2.0,1.04,0.78,1.19,0.66,1.05,2.1,0
2019,21/09/19,1979,Chinese Super League,Dalian Aerbin,Shenzhen FC,40.57,31.72,1.5,1.0,0.0,63.3,2.0,0.0,1.35,1.29,1.04,2.28,1.87,0.0,1
2019,21/09/19,1979,Chinese Super League,Shandong Luneng,Shanghai Greenland,49.17,38.37,1.92,1.08,0.5,10.3,2.0,2.0,3.02,0.72,2.6,1.4,2.1,2.1,1
2019,21/09/19,1979,Chinese Super League,Hebei China Fortune FC,Tianjin Teda,34.64,39.94,1.47,1.25,19.3,0.0,2.0,1.0,1.35,0.24,0.67,1.13,2.1,1.05,1
2019,22/09/19,1979,Chinese Super League,Tianjin Quanujian,Beijing Guoan,34.01,58.69,1.08,1.68,67.0,48.8,0.0,3.0,1.23,2.5,1.72,1.93,0.0,2.63,0
2019,22/09/19,1979,Chinese Super League,Shanghai SIPG,Henan Jianye,58.59,36.72,2.04,0.68,12.8,0.0,2.0,1.0,1.35,0.68,1.47,1.31,2.1,1.05,1
2019,22/09/19,1979,Chinese Super League,Guangzhou Evergrande,Wuhan Zall,62.23,38.01,2.24,0.48,100.0,0.0,0.0,1.0,1.45,0.8,2.59,0.33,0.0,1.05,1
2019,26/09/19,1979,Chinese Super League,Shanghai Greenland,Shenzhen FC,38.25,32.3,1.49,1.08,14.4,70.2,2.0,1.0,1.27,1.09,2.08,1.42,2.1,1.05,1
2019,13/10/19,1979,Chinese Super League,Guizhou Renhe,Chongqing Lifan,26.2,36.3,1.22,1.19,23.4,0.0,1.0,4.0,1.84,3.52,2.94,0.83,1.05,3.68,1
2019,18/10/19,1979,Chinese Super League,Tianjin Quanujian,Wuhan Zall,33.42,38.67,1.42,1.0,70.7,0.0,3.0,1.0,1.99,2.0,2.24,1.63,1.05,1.88,1
2019,18/10/19,1979,Chinese Super League,Shenzhen FC,Guangzhou Evergrande,32.35,61.42,0.88,1.8,72.0,100.0,2.0,3.0,1.66,1.7,1.29,1.13,2.1,3.15,0
2019,19/10/19,1979,Chinese Super League,Guangzhou RF,Shandong Luneng,35.41,49.47,1.71,1.91,0.0,0.0,1.0,3.0,1.01,1.57,1.65,2.87,1.05,3.15,0
2019,19/10/19,1979,Chinese Super League,Beijing Guoan,Shanghai SIPG,59.42,57.79,1.65,1.02,100.0,52.0,0.0,2.0,0.47,1.13,1.43,0.85,0.0,2.1,1
2019,20/10/19,1979,Chinese Super League,Tianjin Teda,Guizhou Renhe,39.46,25.83,1.78,0.82,0.0,11.3,1.0,0.0,0.57,0.39,1.65,1.26,1.05,0.0,1
2019,20/10/19,1979,Chinese Super League,Henan Jianye,Chongqing Lifan,37.52,36.9,1.4,1.2,0.0,0.0,1.0,0.0,0.91,1.22,1.8,1.04,1.05,0.0,1
2019,20/10/19,1979,Chinese Super League,Shanghai Greenland,Dalian Aerbin,38.25,39.93,1.61,1.43,0.4,0.0,2.0,1.0,1.69,0.4,2.74,0.92,2.1,1.05,1
2019,20/10/19,1979,Chinese Super League,Jiangsu Suning FC,Hebei China Fortune FC,49.86,35.05,1.81,0.91,0.0,1.5,4.0,1.0,0.7,1.75,1.05,0.63,4.06,1.05,1
2019,25/10/19,1979,Chinese Super League,Chongqing Lifan,Shanghai Greenland,36.75,39.4,1.49,1.35,0.0,0.0,1.0,0.0,1.26,1.08,0.43,2.14,1.05,0.0,1
2019,26/10/19,1979,Chinese Super League,Hebei China Fortune FC,Guangzhou RF,35.42,34.55,1.96,1.5,2.8,0.0,2.0,1.0,5.28,1.55,3.65,1.26,2.1,1.05,1
2019,26/10/19,1979,Chinese Super League,Beijing Guoan,Tianjin Teda,57.94,39.02,1.96,0.65,39.9,0.0,3.0,1.0,1.65,1.55,1.28,1.64,2.7,1.05,1
2019,26/10/19,1979,Chinese Super League,Shenzhen FC,Wuhan Zall,33.35,38.95,1.35,0.96,61.9,0.0,4.0,4.0,1.4,2.46,3.44,1.26,4.2,4.2,1
2019,27/10/19,1979,Chinese Super League,Tianjin Quanujian,Guizhou Renhe,33.3,26.14,1.79,0.82,73.3,9.9,2.0,2.0,1.42,1.1,1.61,1.0,2.1,2.1,1
2019,27/10/19,1979,Chinese Super League,Guangzhou Evergrande,Henan Jianye,60.61,37.59,2.32,0.56,100.0,0.0,2.0,2.0,2.36,1.24,1.76,0.87,2.1,2.1,1
2019,27/10/19,1979,Chinese Super League,Jiangsu Suning FC,Shandong Luneng,49.55,50.35,1.49,1.3,0.0,0.0,1.0,1.0,3.06,0.84,3.25,1.04,0.84,1.05,1
2019,27/10/19,1979,Chinese Super League,Shanghai SIPG,Dalian Aerbin,59.04,38.79,2.19,0.66,61.3,0.0,3.0,0.0,2.2,0.43,1.9,1.37,2.63,0.0,1
2019,01/11/19,1979,Chinese Super League,Guizhou Renhe,Guangzhou RF,26.6,32.77,1.71,1.64,3.1,0.0,1.0,4.0,2.36,2.17,1.97,0.95,1.05,4.2,1
2019,22/11/19,1979,Chinese Super League,Shanghai Greenland,Beijing Guoan,39.86,57.06,1.09,1.87,0.0,100.0,1.0,2.0,1.9,2.12,1.58,1.57,1.05,2.1,0
2019,22/11/19,1979,Chinese Super League,Wuhan Zall,Guangzhou RF,38.69,33.41,1.92,1.57,0.0,0.0,2.0,1.0,1.63,1.21,0.86,2.2,2.1,1.05,1
2019,22/11/19,1979,Chinese Super League,Shandong Luneng,Chongqing Lifan,49.21,36.2,1.64,1.17,0.0,0.0,2.0,0.0,1.97,0.76,1.85,0.64,1.58,0.0,1
2019,22/11/19,1979,Chinese Super League,Henan Jianye,Tianjin Quanujian,38.6,32.82,1.54,1.14,0.0,65.8,2.0,1.0,1.46,1.17,2.19,0.75,2.1,1.05,1
2019,22/11/19,1979,Chinese Super League,Dalian Aerbin,Hebei China Fortune FC,38.37,37.25,1.59,1.37,0.0,0.0,3.0,3.0,2.05,2.38,0.72,1.54,3.14,3.15,1
2019,22/11/19,1979,Chinese Super League,Tianjin Teda,Shenzhen FC,40.09,34.03,1.42,1.14,0.0,99.2,3.0,0.0,2.67,1.56,1.79,1.44,2.93,0.0,1
2019,22/11/19,1979,Chinese Super League,Guizhou Renhe,Jiangsu Suning FC,26.08,50.79,1.13,1.64,0.8,0.0,2.0,3.0,0.76,0.75,1.01,0.43,2.1,3.15,0
2019,23/11/19,1979,Chinese Super League,Guangzhou Evergrande,Shanghai SIPG,59.75,59.43,1.59,1.23,100.0,100.0,2.0,0.0,2.27,0.38,0.86,0.63,1.58,0.0,1
2019,27/11/19,1979,Chinese Super League,Shandong Luneng,Tianjin Teda,49.71,41.03,1.6,1.22,0.0,0.0,3.0,1.0,1.38,0.39,1.17,1.07,2.7,1.05,1
2019,27/11/19,1979,Chinese Super League,Guizhou Renhe,Shanghai SIPG,26.67,58.31,0.87,1.94,0.0,11.7,1.0,1.0,1.41,1.18,0.94,2.19,1.05,1.05,0
2019,27/11/19,1979,Chinese Super League,Chongqing Lifan,Wuhan Zall,35.65,38.08,1.35,1.2,0.0,0.0,0.0,1.0,0.91,0.97,1.89,0.62,0.0,1.05,1
2019,27/11/19,1979,Chinese Super League,Tianjin Quanujian,Dalian Aerbin,32.54,37.57,1.71,1.22,89.5,0.0,5.0,1.0,2.89,1.56,1.12,2.11,5.25,1.05,1
2019,27/11/19,1979,Chinese Super League,Shanghai Greenland,Jiangsu Suning FC,39.99,50.1,1.42,1.46,0.0,0.0,1.0,3.0,1.39,1.3,1.63,1.89,1.05,3.15,0
2019,27/11/19,1979,Chinese Super League,Hebei China Fortune FC,Guangzhou Evergrande,38.21,60.59,1.07,2.12,0.0,100.0,1.0,3.0,0.55,1.34,0.72,1.22,1.05,3.15,0
2019,27/11/19,1979,Chinese Super League,Shenzhen FC,Henan Jianye,33.24,38.91,1.56,1.1,85.9,0.0,3.0,3.0,1.79,3.22,2.38,1.49,3.15,3.15,1
2019,27/11/19,1979,Chinese Super League,Guangzhou RF,Beijing Guoan,34.0,57.04,1.21,2.46,0.0,100.0,1.0,4.0,0.59,2.45,1.44,1.77,1.05,4.2,0
2019,30/11/19,1979,Chinese Super League,Shanghai SIPG,Shenzhen FC,57.54,33.18,1.81,1.04,0.0,0.0,6.0,0.0,2.59,0.75,1.33,2.12,6.2,0.0,1
2019,30/11/19,1979,Chinese Super League,Tianjin Teda,Chongqing Lifan,40.79,35.32,1.38,1.08,0.0,0.0,2.0,0.0,2.15,1.07,1.98,1.75,2.1,0.0,1
2019,30/11/19,1979,Chinese Super League,Henan Jianye,Guangzhou RF,39.24,33.13,1.97,1.6,0.0,0.0,1.0,0.0,0.8,1.75,1.28,1.45,1.05,0.0,1
2019,30/11/19,1979,Chinese Super League,Guangzhou Evergrande,Shanghai Greenland,61.13,39.35,2.48,0.69,100.0,0.0,3.0,0.0,3.02,0.61,2.27,1.3,2.82,0.0,1
2019,30/11/19,1979,Chinese Super League,Jiangsu Suning FC,Tianjin Quanujian,50.84,34.08,1.73,1.15,0.0,0.0,2.0,0.0,1.85,0.33,1.31,0.37,1.89,0.0,1
2019,30/11/19,1979,Chinese Super League,Wuhan Zall,Hebei China Fortune FC,38.32,37.53,1.52,1.3,0.0,0.0,1.0,2.0,1.07,0.66,0.62,0.47,1.05,2.1,1
2019,30/11/19,1979,Chinese Super League,Dalian Aerbin,Guizhou Renhe,36.12,27.33,1.68,1.27,0.0,0.0,2.0,0.0,1.56,0.64,1.6,0.44,1.68,0.0,1
2019,30/11/19,1979,Chinese Super League,Beijing Guoan,Shandong Luneng,57.9,49.9,2.01,0.9,94.2,0.0,3.0,2.0,3.23,1.62,1.67,1.03,3.15,2.1,1
2020,20/10/20,1818,UEFA Champions League,Dynamo Kiev,Juventus,67.02,81.47,1.2,1.62,86.2,86.9,0.0,2.0,0.49,1.93,0.55,1.09,0.0,1.75,0
2020,20/10/20,1818,UEFA Champions League,Zenit St Petersburg,Club Brugge,78.57,70.03,1.55,0.76,83.8,80.5,1.0,2.0,1.81,2.55,1.71,1.25,1.05,2.1,1
2020,20/10/20,1818,UEFA Champions League,Chelsea,Sevilla FC,83.67,81.61,1.56,1.02,54.6,54.6,0.0,0.0,0.43,0.24,0.83,0.83,0.0,0.0,1
2020,20/10/20,1818,UEFA Champions League,Paris Saint-Germain,Manchester United,90.57,81.97,2.18,1.15,69.3,82.7,1.0,2.0,1.48,1.4,1.63,1.15,1.05,2.1,1
2020,20/10/20,1818,UEFA Champions League,Barcelona,Ferencvaros,89.57,54.14,2.42,0.21,45.9,46.6,5.0,1.0,2.84,1.13,2.29,0.61,4.44,0.84,1
2020,20/10/20,1818,UEFA Champions League,Lazio,Borussia Dortmund,70.46,85.65,1.16,1.61,69.3,58.6,3.0,1.0,1.71,1.95,0.94,1.74,3.01,1.05,0
2020,20/10/20,1818,UEFA Champions League,Stade Rennes,FC Krasnodar,67.86,63.63,1.38,0.82,57.3,56.7,1.0,1.0,2.54,1.32,1.68,1.13,1.05,1.05,1
2020,20/10/20,1818,UEFA Champions League,RB Leipzig,Istanbul Basaksehir,86.2,54.02,2.32,0.21,67.9,23.4,2.0,0.0,1.12,0.95,1.7,0.63,2.1,0.0,1
2020,21/10/20,1818,UEFA Champions League,FC Salzburg,Lokomotiv Moscow,81.08,60.37,2.12,0.77,60.1,27.2,2.0,2.0,0.96,0.73,1.64,1.09,2.1,2.1,1
2020,21/10/20,1818,UEFA Champions League,Real Madrid,Shakhtar Donetsk,88.07,75.09,2.04,0.9,74.1,77.8,2.0,3.0,1.11,1.48,2.13,0.49,2.1,3.15,1
2020,21/10/20,1818,UEFA Champions League,FC Midtjylland,Atalanta,57.49,79.02,1.07,1.87,45.2,69.2,0.0,4.0,0.77,2.88,1.13,1.53,0.0,3.73,0
2020,21/10/20,1818,UEFA Champions League,Bayern Munich,Atletico Madrid,93.99,86.58,2.11,1.03,34.2,48.6,4.0,0.0,2.63,0.38,1.72,1.04,4.17,0.0,1
2020,21/10/20,1818,UEFA Champions League,Olympiacos,Marseille,75.22,64.58,1.56,0.81,78.6,69.6,1.0,0.0,1.03,1.19,1.16,0.94,1.05,0.0,1
2020,21/10/20,1818,UEFA Champions League,Manchester City,FC Porto,92.03,75.83,2.11,0.78,37.0,67.3,3.0,1.0,1.52,0.26,1.19,0.44,3.09,1.05,1
2020,21/10/20,1818,UEFA Champions League,Ajax,Liverpool,74.55,88.81,1.49,1.95,71.7,49.0,0.0,1.0,1.31,1.23,1.81,1.72,0.0,1.05,0
2020,21/10/20,1818,UEFA Champions League,Internazionale,Borussia Monchengladbach,83.92,77.4,1.99,1.2,75.1,75.0,2.0,2.0,3.01,1.32,2.07,0.3,2.1,2.1,1
2020,22/10/20,1820,UEFA Europa League,Standard Liege,Rangers,52.75,63.09,1.19,1.38,77.4,86.1,0.0,2.0,0.49,1.51,1.06,1.4,0.0,1.58,0
2020,22/10/20,1820,UEFA Europa League,Hapoel Be'er,Slavia Prague,55.61,63.19,1.47,1.55,74.7,79.7,3.0,1.0,1.17,1.66,0.54,2.08,2.7,1.05,0
2020,22/10/20,1820,UEFA Europa League,Dundalk,Molde,45.14,52.9,1.85,1.68,64.2,73.0,1.0,2.0,0.44,1.36,0.5,1.9,1.05,2.1,1
2020,22/10/20,1820,UEFA Europa League,Bayer Leverkusen,Nice,78.78,59.51,1.91,0.77,59.6,75.8,6.0,2.0,1.61,0.84,0.98,0.98,5.32,2.1,1
2020,22/10/20,1820,UEFA Europa League,PSV,Granada,63.09,72.2,1.46,1.51,72.8,57.0,1.0,2.0,0.47,1.83,0.41,1.25,1.05,2.1,0
2020,22/10/20,1820,UEFA Europa League,PAOK Salonika,Omonia Nicosia,60.44,45.51,1.6,0.52,74.8,62.9,1.0,1.0,0.95,1.19,1.99,0.5,1.05,1.05,1
2020,22/10/20,1820,UEFA Europa League,CSKA Sofia,CFR 1907 Cluj,54.66,50.79,1.35,0.79,66.6,62.8,0.0,2.0,0.63,1.15,0.89,1.37,0.0,2.02,1
2020,22/10/20,1820,UEFA Europa League,Young Boys,AS Roma,67.65,75.25,1.61,1.6,65.7,52.8,1.0,2.0,1.62,1.1,1.17,1.23,1.05,2.1,1
2020,22/10/20,1820,UEFA Europa League,Lech Poznan,Benfica,53.09,76.42,0.94,1.57,70.4,52.6,2.0,4.0,2.04,3.09,1.13,2.43,2.1,3.68,0
2020,22/10/20,1820,UEFA Europa League,Rijeka,Real Sociedad,38.06,80.63,0.43,2.16,25.6,48.2,0.0,1.0,0.68,2.02,0.35,2.09,0.0,1.05,0
2020,22/10/20,1820,UEFA Europa League,Rapid Vienna,Arsenal,57.37,78.85,1.23,1.86,65.4,35.9,1.0,2.0,1.29,1.38,1.08,1.17,1.05,2.1,0
2020,22/10/20,1820,UEFA Europa League,Napoli,AZ,81.89,58.15,2.31,0.86,70.0,85.9,0.0,1.0,1.63,0.6,2.66,0.37,0.0,1.05,1
2020,22/10/20,1820,UEFA Europa League,Tottenham Hotspur,LASK Linz,80.64,55.91,2.28,0.87,44.3,64.8,3.0,0.0,2.62,0.69,1.95,0.5,2.8,0.0,1
2020,22/10/20,1820,UEFA Europa League,Maccabi Tel-Aviv,FK Qarabag,56.19,52.29,1.31,0.86,95.5,93.5,1.0,0.0,0.94,0.25,0.78,0.48,1.05,0.0,1
2020,22/10/20,1820,UEFA Europa League,Ludogorets,Antwerp,58.74,51.43,1.71,1.04,82.9,79.1,1.0,2.0,0.5,2.31,0.68,2.7,1.05,2.1,1
2020,22/10/20,1820,UEFA Europa League,Celtic,AC Milan,67.28,80.69,1.42,1.73,80.2,60.6,1.0,3.0,0.91,1.03,1.43,1.28,1.05,2.63,0
2020,22/10/20,1820,UEFA Europa League,Leicester City,FC Zorya Luhansk,78.73,41.67,2.3,0.34,50.2,48.7,3.0,0.0,2.74,0.69,1.79,0.71,3.15,0.0,1
2020,22/10/20,1820,UEFA Europa League,TSG Hoffenheim,Red Star Belgrade,73.09,56.48,2.41,1.53,53.0,67.3,2.0,0.0,1.28,1.07,2.69,1.04,1.58,0.0,1
2020,22/10/20,1820,UEFA Europa League,Slovan Liberec,KAA Gent,42.67,51.87,1.53,1.68,57.0,69.2,1.0,0.0,0.54,1.55,0.74,2.1,1.05,0.0,0
2020,22/10/20,1820,UEFA Europa League,Sparta Prague,Lille,54.39,73.12,1.0,1.67,55.8,71.8,1.0,4.0,0.92,2.27,0.61,2.04,1.05,3.27,0
2020,22/10/20,1820,UEFA Europa League,Dinamo Zagreb,Feyenoord,65.45,57.67,2.18,1.43,83.0,82.4,0.0,0.0,1.65,2.01,1.44,1.22,0.0,0.0,1
2020,22/10/20,1820,UEFA Europa League,Villarreal,Sivasspor,76.12,45.18,2.22,0.59,48.5,62.2,5.0,3.0,3.24,0.72,2.14,0.83,5.05,3.15,1
2020,22/10/20,1820,UEFA Europa League,Wolfsberger AC,CSKA Moscow,48.83,68.04,1.12,1.76,66.4,68.0,1.0,1.0,1.24,0.64,0.85,1.5,1.05,1.05,0
2020,22/10/20,1820,UEFA Europa League,Braga,AEK Athens,61.62,60.22,1.37,1.08,100.0,100.0,3.0,0.0,1.74,1.28,1.56,0.84,2.5,0.0,1
2020,27/10/20,1818,UEFA Champions League,Lokomotiv Moscow,Bayern Munich,58.96,94.74,0.55,2.39,27.5,16.5,1.0,2.0,1.96,2.62,1.0,2.18,1.05,2.1,0
2020,27/10/20,1818,UEFA Champions League,Shakhtar Donetsk,Internazionale,75.89,84.79,1.56,1.74,86.3,87.4,0.0,0.0,0.1,1.98,0.09,2.65,0.0,0.0,0
2020,27/10/20,1818,UEFA Champions League,FC Porto,Olympiacos,75.67,75.0,1.25,0.89,100.0,100.0,2.0,0.0,1.5,1.16,1.07,0.71,1.73,0.0,1
2020,27/10/20,1818,UEFA Champions League,Marseille,Manchester City,65.48,92.03,0.77,1.94,42.7,21.4,0.0,3.0,0.06,1.92,0.19,1.94,0.0,2.72,0
